Table,Sheet,Field,Type,Position,ZH,VN,TH
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J183,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J184,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J185,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J186,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J187,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J188,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J191,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J192,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J193,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J194,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J195,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J196,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J197,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J198,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J199,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J200,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J201,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J202,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J203,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J204,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J205,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J206,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J207,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J208,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J209,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J210,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J211,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J214,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J215,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J216,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J217,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J218,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J219,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J220,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J221,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J222,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J223,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J224,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J225,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J226,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J227,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J228,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J229,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J230,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J231,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J232,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J233,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J234,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J237,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J238,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J239,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J240,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J241,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J242,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J243,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J244,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J245,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J246,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J247,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J248,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J249,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J250,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J251,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J252,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J253,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J254,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J255,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J256,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J257,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J260,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J261,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J262,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J263,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J264,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J265,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J266,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J267,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J268,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J269,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J270,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J271,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J272,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J273,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J274,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J275,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J276,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J277,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J278,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J279,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J280,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J283,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J284,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J285,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J286,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J287,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J288,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J289,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J290,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J291,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J292,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần,Tham gia Luyện Võ Tháp 2 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J293,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần,Tham gia Vượt Ải Trảm Tướng 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J294,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần,Viễn Chinh Thảo Phạt thắng 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J295,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần,Tăng cấp kỹ năng Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J296,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần,Mua vật phẩm ở Tiệm 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J297,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần,Ghép trang bị thành công 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J298,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần,Rút thưởng Đoạt Bảo 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J299,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần,Hẹn với Mỹ Nhân 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J300,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần,Tăng cấp Thần Binh bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J301,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần,Tăng cấp Chí Bảo bất kỳ 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J302,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần,Dùng Cây Rung Tiền 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J303,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ,Nạp khoản tiền bất kỳ
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J306,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J307,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần,Chiêu mộ cao cấp 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J308,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần,Tặng điểm Tình Bạn 10 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J309,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần,Nhận NV Diệt Phỉ Cam 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J310,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần,Tác chiến nhanh 3 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J311,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần,Khiêu chiến Tỷ Võ Trường 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J312,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần,Tham gia Phó Bản Ngày 5 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J313,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần,Quyên góp Liên Minh 1 lần
act_29009_mizhao_new.xlsx,act_29009_mizhao_new,task_name,后端,J314,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần,Khiêu chiến Tướng Địch LM 3 lần
